Argument ID	WA	MACE-P	stance_WA	stance_WA_conf
A28462	1	0.802488879	-1	0.927487725
A28463	0.578851339	0.01514402	1	1
A28464	0.787214236	0.577275147	-1	1
A28465	0.8335677	0.978995946	1	0.906000796
A28466	1	0.962470578	1	1
A28467	1	0.862748756	-1	1
A28468	0.8546229	0.904989334	-1	1
A28469	0.950680672	0.742472898	-1	1
A28470	1	0.8918609	-1	1
A28471	0.965037876	0.864361658	-1	1
A28472	1	0.963701177	-1	1
A28473	0.67450827	0.065979937	-1	1
A28474	0.864865434	0.333900927	1	1
A28475	0.972792182	0.763450217	1	0.910875055
A28476	0.539022472	0.11502068	-1	0.803029351
A28477	1	0.996135432	1	1
A28478	0.892348537	0.998380982	-1	1
A28479	1	0.854962549	-1	1
A28480	1	0.896834081	1	0.808369044
A28481	0.552756245	0.005718515	-1	0.927625121
A28482	1	0.984998709	1	1
A28483	0.885460285	0.944232735	1	0.796220932
A28484	0.866782177	0.890115452	1	1
A28485	0.743675587	0.461048728	1	1
A28486	0.753726304	0.124323281	1	1
A28487	0.686959085	0.279942132	1	1
A28488	1	0.831823317	-1	1
A28489	1	0.99658259	1	1
A28490	0.691944982	0.430834752	1	1
A28491	0.889369167	0.56858324	1	1
A28492	0.881824047	0.429715269	-1	0.928006706
A28493	1	0.978593309	-1	1
A28494	0.657915351	0.628431859	1	1
A28495	0.769893378	0.547379935	-1	1
A28496	1	0.999810476	1	0.926698845
A28497	0.68863621	0.395407021	1	1
A28498	0.696521437	0.242398271	1	1
A28499	1	0.923240037	1	1
A28500	0.834870484	0.211747298	1	1
A29001	0.677233078	0.258831695	-1	1
A29002	0.682927102	0.473004995	-1	1
A29003	1	0.919228617	1	1
A29004	0.741871744	0.622112297	-1	1
A29005	0.866224253	0.512697324	-1	1
A29006	0.683335562	0.087237945	-1	0.92798786
A29007	0.547505891	0.047882313	-1	1
A29008	0.769107229	0.122679197	-1	1
A29009	1	0.63264112	1	1
A29010	1	0.945796466	1	1
A29011	0.79190811	0.32378187	-1	0.902668317
A29012	0.799378235	0.747913961	1	1
A29013	0.605316613	0.057585137	-1	1
A29014	1	0.978190948	-1	1
A29015	0.764371928	0.372086499	-1	1
A29016	0.662996775	0.058570287	-1	1
A29017	0.686033597	0.064744491	1	1
A29018	0.679555622	0.040437744	-1	1
A29019	0.885347594	0.980754314	-1	1
A29020	0.773191388	0.166551814	1	0.825662786
A29021	0.892581094	0.967314557	-1	1
A29022	0.950680672	0.742472898	1	1
A29023	0.888329954	0.475290119	1	0.796820746
A29024	1	0.941165915	-1	0.625529705
A29025	0.701156888	0.149876874	1	0.903220776
A29026	0.902898213	0.733140522	1	1
A29027	0.588612303	0.022092176	1	0.791355588
A29028	0.608401979	0.995703968	1	1
A29029	0.501008175	0.000863163	-1	0.636149359
A29030	1	0.999647446	1	1
A29031	0.563378099	0.005515663	1	0.689012853
A29032	0.880865871	0.955415613	-1	0.927664923
A29033	0.653650483	0.152117108	1	1
A29034	1	0.906084688	-1	1
A29035	0.818196796	0.225685498	1	1
A29036	0.579957784	0.043800176	-1	1
A29037	0.841579014	0.729315778	1	1
A29038	0.682907901	0.102240063	-1	1
A29039	0.8035412	0.760664552	-1	1
A29040	0.862816343	0.947553572	1	1
A29041	0.689476837	0.103104986	1	0.897332645
A29042	0.698333555	0.358959236	1	1
A29043	0.886477029	0.766546528	1	1
A29044	0.90093031	0.895946878	1	1
A29045	0.726114985	0.199615426	-1	1
A29046	0.596724502	0.081608913	-1	0.804633664
A29047	0.820710429	0.629953936	-1	1
A29048	0.766477534	0.147657611	-1	1
A29049	1	0.933798928	1	1
A29050	1	0.816780592	1	1
A29051	0.74280972	0.441235691	1	0.900796056
A29052	1	0.909778836	1	1
A29053	0.567459862	0.030152315	-1	1
A29054	1	0.925466967	1	1
A29055	0.877394835	0.589974939	-1	0.928580847
A29056	0.79898528	0.713740888	1	1
A29057	0.662139524	0.180633275	1	0.894248615
A29058	0.909196737	0.990790075	1	0.955256598
A29059	0.619577184	0.019843118	1	1
A29060	0.767115875	0.668050252	-1	0.895333055
A29061	0.874712984	0.934929899	1	0.796956337
A29062	0.873886083	0.915351053	1	0.908607714
A29063	1	0.927611075	-1	1
A29064	0.871484072	0.883920304	1	0.911673196
A29065	1	0.889295042	1	1
A29066	0.63613662	0.044300562	-1	1
A29067	0.930598328	0.95704108	-1	1
A29068	0.672880102	0.881778096	-1	0.911190911
A29069	0.978442462	0.700696263	-1	1
A29070	1	0.961130267	1	1
A29071	0.909892944	0.926555534	1	0.717145854
A29072	0.887586999	0.771751555	-1	0.820370639
A29073	0.911304121	0.999360202	1	1
A29074	0.812404466	0.280315681	1	0.903537698
A29075	0.866149856	0.834504976	-1	1
A29076	0.801054988	0.698966558	1	0.895646953
A29077	0.834281351	0.073026206	-1	1
A29078	0.794727159	0.137071295	-1	0.790472455
A29079	0.648770307	0.066802126	1	1
A29080	1	0.936803845	1	1
A29081	0.887979474	0.79210617	-1	1
A29082	1	0.922507454	1	1
A29083	0.666482504	0.31736174	-1	0.927522873
A29084	0.791209814	0.575231364	-1	1
A29085	0.683776156	0.43735848	-1	1
A29086	0.927787368	0.976737548	1	1
A29087	0.813964711	0.658958294	1	1
A29088	0.744497351	0.133951528	1	0.906278653
A29089	0.722875189	0.777740936	1	1
A29090	0.90900216	0.590172929	-1	1
A29091	0.746773365	0.201922973	-1	1
A29092	0.80357811	0.792125825	-1	1
A29093	0.728586072	0.051221841	1	1
A29094	0.815662858	0.980859104	-1	1
A29095	0.749664941	0.215434649	-1	1
A29096	0.815111708	0.480201782	1	0.88119412
A29097	1	0.999725102	-1	1
A29098	1	0.910986985	-1	0.890616087
A29099	1	0.991996417	-1	1
A29100	1	0.911490665	1	1
A29101	0.948648502	0.981092724	-1	0.898310236
A29102	0.859854041	0.71146764	1	0.91157764
A29103	0.526564709	0.234501115	-1	0.891370004
A29104	0.654276495	0.091421934	1	1
A29105	0.755683177	0.227128422	-1	0.92735705
A29106	1	0.97609363	1	1
A29107	1	0.926344023	-1	1
A29108	1	0.934752245	1	1
A29109	0.845346129	0.860732475	-1	1
A29110	0.739636867	0.294544003	-1	1
A29111	0.760019065	0.667104225	1	1
A29112	0.909577622	0.738291878	-1	1
A29113	0.660385448	0.607946707	-1	1
A29114	0.767512354	0.958916627	-1	1
A29115	1	0.984734907	-1	0.896841323
A29116	0.851882863	0.496453302	-1	1
A29117	0.978766432	0.95784031	1	1
A29118	0.892470256	0.952428034	-1	1
A29119	0.612397898	0.070312436	1	0.810718426
A29120	0.77962382	0.537482592	-1	1
A29121	0.868389879	0.447774491	1	0.793495048
A29122	0.915490071	0.997816035	-1	1
A29123	1	0.963094166	-1	1
A29124	0.867207657	0.942578813	-1	1
A29125	1	0.931585257	-1	0.897588153
A29126	0.886964776	0.526570932	-1	1
A29127	0.942425805	0.937355372	-1	1
A29128	0.921720042	0.782977717	-1	1
A29129	0.873144272	0.656367547	1	1
A29130	0.833280747	0.833853511	1	1
A29131	0.679703762	0.139092717	1	1
A29132	0.88422158	0.785415612	1	1
A29133	0.722750096	0.435563509	-1	0.896428912
A29134	1	0.893684327	-1	0.700341316
A29135	1	0.950399516	1	1
A29136	0.627338338	0.037964129	1	1
A29137	0.707932241	0.131334506	-1	0.419654597
A29138	1	0.989034065	1	1
A29139	0.886788324	0.813073931	-1	0.88744279
A29140	1	0.601022694	-1	1
A29141	0.740482968	0.675292305	-1	1
A29142	0.655504908	0.041677305	-1	1
A29143	0.729993639	0.212794768	-1	1
A29144	0.580739751	0.035073236	-1	1
A29145	0.895825362	0.921243216	1	1
A29146	1	0.77863763	1	1
A29147	0.93582761	0.902081594	-1	1
A29148	0.794420903	0.818533542	-1	0.604114227
A29149	0.785790619	0.378215649	-1	0.725683685
A29150	1	0.997033149	1	1
A29151	1	0.979760784	-1	1
A29152	1	0.925233735	-1	1
A29153	0.68936122	0.408956136	-1	0.896927512
A29154	0.849317101	0.76838663	-1	1
A29155	0.640615633	0.005824805	-1	1
A29156	0.841556256	0.798895777	-1	1
A29157	0.651944397	0.403695271	1	0.800112223
A29158	0.846702233	0.997808768	-1	1
A29159	0.972824927	0.799230737	1	0.896081997
A29160	0.683879188	0.018269739	1	1
A29161	1	0.989532595	1	1
A29162	0.822888199	0.657348353	-1	0.928384162
A29163	0.950645698	0.789485658	1	0.908817686
A29164	0.783167638	0.487614788	-1	0.620385699
A29165	0.927124667	0.945888122	-1	1
A29166	0.656750461	0.514275263	-1	1
A29167	1	0.875312039	-1	0.882730326
A29168	0.562282003	0.007467273	1	1
A29169	0.752304703	0.573754231	1	1
A29170	1	0.961821196	-1	1
A29171	0.753947938	0.345199365	-1	1
A29172	0.850506687	0.506591885	1	1
A29173	1	0.910986985	-1	1
A29174	0.829432218	0.225855242	1	1
A29175	1	0.895690318	-1	1
A29176	0.799658515	0.747984799	1	1
A29177	0.707533132	0.510070146	-1	1
A29178	0.755443558	0.299418327	-1	0.928711982
A29179	0.710223504	0.347852044	-1	1
A29180	0.772740531	0.937377207	-1	1
A29181	1	0.980023716	-1	1
A29182	1	0.994654614	1	1
A29183	1	0.982831459	1	1
A29184	0.95116133	0.958300899	1	1
A29185	0.772732731	0.720201115	-1	1
A29186	0.505998342	0.023007669	1	1
A29187	0.606265638	0.077020439	1	1
A29188	1	0.893684327	-1	1
A29189	0.757415855	0.537548337	-1	0.927344478
A29190	0.822914394	0.932610127	1	1
A29191	1	0.979430154	1	1
A29192	1	0.963506335	1	0.893340012
A29193	0.60205897	0.018377956	-1	1
A29194	0.631500614	0.391585512	1	0.895451202
A29195	0.836874176	0.925013825	1	1
A29196	0.904142989	0.922045651	1	1
A29197	0.91292524	0.68702627	1	0.90626391
A29198	1	0.946162081	1	1
A29199	0.852995354	0.501077211	1	0.888696705
A29200	1	0.886050319	1	1
A29201	0.889011713	0.901130695	-1	1
A29202	1	0.853655608	1	1
A29203	1	0.959779974	-1	0.887326592
A29204	0.868039797	0.747325377	1	1
A29205	0.765594718	0.414494749	1	0.901249424
A29206	0.89803446	0.966586865	1	1
A29207	0.808415292	0.768231999	1	1
A29208	0.900180292	0.676477273	1	0.802021014
A29209	0.889398934	0.801217059	-1	1
A29210	0.731528568	0.74412924	-1	0.927104045
A29211	0.977565729	0.885626095	-1	1
A29212	0.749200075	0.37452009	1	1
A29213	0.843309676	0.560580141	1	1
A29214	0.803827731	0.860463241	-1	1
A29215	0.881889127	0.850600932	-1	1
A29216	0.824051985	0.942256813	-1	1
A29217	1	0.933764234	1	1
A29218	0.789090617	0.559456966	-1	1
A29219	0.720062529	0.195184245	-1	1
A29220	0.557803014	0.057514274	1	0.901558525
A29221	0.750410277	0.802248717	1	1
A29222	0.975367893	0.612123663	1	1
A29223	0.630448552	0.065560077	-1	1
A29224	1	0.950551637	-1	1
A29225	1	0.954594914	-1	1
A29226	0.978657519	0.929355744	1	1
A29227	0.871252851	0.996440891	1	1
A29228	0.881909572	0.893765324	1	1
A29229	0.546927065	0.023622671	1	1
A29230	0.794359738	0.466594877	1	1
A29231	0.5415656	0.018862771	1	0.770302545
A29232	0.726626704	0.556635785	1	0.890211706
A29233	1	0.912782155	-1	0.697879261
A29234	0.865323012	0.918486679	-1	1
A29235	0.843441893	0.538632392	1	1
A29236	0.673220622	0.298191092	-1	1
A29237	0.502997352	0.013166449	1	1
A29238	0.923176717	0.884836671	1	1
A29239	1	0.931832391	1	1
A29240	0.899338223	0.970753894	1	1
A29241	0.978760509	0.886093059	1	1
A29242	1	0.979981107	-1	1
A29243	1	0.997661528	1	1
A29244	0.93372824	0.717273877	1	1
A29245	0.791370902	0.523274617	1	1
A29246	0.975549248	0.969815896	1	1
A29247	1	0.993542761	1	1
A29248	0.643377498	0.614233444	1	0.670830812
A29249	0.578932683	0.001461609	1	0.896571733
A29250	0.716510841	0.329367583	-1	1
A29251	0.843791347	0.887887004	-1	1
A29252	0.749751908	0.354947736	1	1
A29253	0.555321946	0.05479924	-1	1
A29254	0.604038371	0.078777898	1	0.496691234
A29255	1	0.931832391	1	1
A29256	0.912869557	0.974297635	1	1
A29257	0.823089483	0.512773716	1	1
A29258	0.580416806	0.818897902	-1	1
A29259	0.938515898	0.999777816	1	1
A29260	1	0.886791415	1	1
A29261	0.657801442	0.404128461	1	1
A29262	1	0.949196186	1	1
A29263	1	0.832876984	1	1
A29264	1	0.621970251	1	0.90053304
A29265	0.621491787	0.013095966	-1	1
A29266	0.518175058	0.004627567	-1	0.709148594
A29267	0.783331902	0.324275963	1	0.899616696
A29268	1	0.902015672	-1	1
A29269	0.637588238	0.109246514	1	0.687647381
A29270	0.810941505	0.70028392	1	1
A29271	0.766647586	0.949716321	-1	1
A29272	0.782893783	0.513652357	-1	1
A29273	1	0.974906179	1	0.818292054
A29274	1	0.93712635	1	1
A29275	1	0.978335072	-1	1
A29276	0.63591495	0.463665536	1	0.896585871
A29277	0.928675646	0.997989298	1	1
A29278	0.842981942	0.616375958	1	1
A29279	0.813719807	0.519044359	-1	1
A29280	0.843989799	0.178452012	1	1
A29281	0.886055612	0.528636854	1	1
A29282	1	0.80685385	1	1
A29283	0.944108741	0.831033918	1	1
A29284	0.89215192	0.792019846	1	1
A29285	0.562103917	0.637058306	1	1
A29286	0.840343685	0.935114275	-1	1
A29287	0.692236441	0.104986406	1	1
A29288	1	0.996311699	1	1
A29289	0.799108762	0.275119557	1	0.88704118
A29290	0.668971611	0.255078465	-1	0.886752862
A29291	1	0.995667408	1	1
A29292	1	0.922835428	1	1
A29293	0.912681393	0.98948972	1	1
A29294	0.721100009	0.828588645	1	1
A29295	0.821549632	0.784821129	-1	1
A29296	0.87019792	0.854555605	1	1
A29297	1	0.800952776	1	1
A29298	0.846360985	0.24807497	-1	1
A29299	1	0.950886816	-1	1
A29300	1	0.974162588	1	1
A29301	0.926948763	0.934905734	1	1
A29302	1	0.770126947	1	1
A29303	1	0.995946674	1	1
A29304	0.573966711	0.002440129	1	1
A29305	1	0.966892133	-1	1
A29306	0.716778531	0.176255794	1	1
A29307	0.754344739	0.427037474	1	0.709372065
A29308	1	0.955541757	1	1
A29309	1	0.978756697	-1	1
A29310	0.92112688	0.962114109	-1	0.91971518
A29311	0.677556437	0.260954588	1	0.776710284
A29312	1	0.999570484	-1	1
A29313	1	0.872015051	1	1
A29314	1	0.998146595	-1	1
A29315	0.973996793	0.942372987	1	1
A29316	1	0.765904545	1	1
A29317	0.863549783	0.240885885	-1	0.700785102
A29318	1	0.973403983	1	1
A29319	0.817667256	0.988743019	-1	1
A29320	1	0.983318899	1	1
A29321	0.706310366	0.438818849	1	1
A29322	0.894261283	0.960283064	-1	1
A29323	0.751167301	0.582438768	1	1
A29324	0.905891154	0.861811748	-1	0.811025715
A29325	0.75384625	0.835480182	-1	1
A29326	0.71902501	0.159358699	-1	1
A29327	0.854685261	0.466412234	1	1
A29328	0.759823294	0.979915271	1	1
A29329	0.6015488	0.039122511	1	1
A29330	0.93781491	0.992796158	-1	1
A29331	0.840406	0.530254544	1	1
A29332	0.839741884	0.739215393	-1	1
A29333	0.634845088	0.921947123	1	1
A29334	0.904664482	0.842117465	1	1
A29335	0.923176717	0.884836671	1	1
A29336	0.745754037	0.434483154	1	1
A29337	0.94261606	0.999585877	1	1
A29338	0.642361858	0.019892631	-1	0.693570652
A29339	1	0.813570166	1	1
A29340	1	0.806684927	-1	0.79437134
A29341	0.843010461	0.527394242	-1	1
A29342	0.815083921	0.611756632	-1	0.90315355
A29343	1	0.982040317	-1	1
A29344	1	0.972851338	1	1
A29345	0.867452954	0.474838619	1	1
A29346	0.606317254	0.001827227	-1	0.964410662
A29347	0.852885678	0.294653158	-1	0.725244973
A29348	0.749061806	0.755460222	1	0.910453913
A29349	0.860014017	0.357642708	-1	1
A29350	0.68301858	0.168609273	1	0.694093668
A29351	0.749312117	0.000272034	-1	0.968856304
A29352	0.855296278	0.850646963	-1	1
A29353	0.692712773	0.127364968	1	1
A29354	0.820398799	0.889618278	1	0.899373884
A29355	0.730255836	0.78018953	-1	1
A29356	1	0.577045021	-1	1
A29357	1	0.981041555	1	1
A29358	0.950680672	0.742472898	1	1
A29359	0.543072527	0.009702371	1	1
A29360	0.711515085	0.493136503	1	0.89857898
A29361	1	0.956540384	1	1
A29362	1	0.979821611	1	0.804548853
A29363	0.806805449	0.99000717	1	1
A29364	0.51971468	0.000435516	1	1
A29365	1	0.83299373	1	0.901774556
A29366	1	0.968512685	1	1
A29367	0.567971427	0.036866626	1	0.906695272
A29368	0.880271458	0.93715424	-1	0.722771792
A29369	0.689275236	0.196366761	-1	0.892776961
A29370	0.909316591	0.650264461	-1	1
A29371	0.78340523	0.834805326	-1	1
A29372	1	0.913983718	-1	1
A29373	0.773198355	0.02963206	-1	0.901854813
A29374	0.549637572	0.004971963	-1	0.790265055
A29375	0.765206098	0.617157529	-1	1
A29376	1	0.925735015	-1	0.913437599
A29377	1	0.993784126	-1	1
A29378	1	0.887350443	1	1
A29379	1	0.871289153	-1	0.910467291
A29380	0.734032168	0.113354825	1	1
A29381	0.674082362	0.2279432	1	0.502566489
A29382	0.909187902	0.488002284	-1	1
A29383	0.721276786	0.14355115	-1	0.896441916
A29384	0.743199665	0.423835556	1	1
A29385	1	0.985757966	1	1
A29386	0.865791089	0.868357183	1	1
A29387	0.901659497	0.915701093	1	0.904399527
A29388	0.747265505	0.673924176	-1	0.910638757
A29389	0.680021638	0.600529415	-1	1
A29390	0.7297052	0.516278232	1	1
A29391	0.751153544	0.563732423	1	1
A29392	0.930109543	0.939954676	-1	0.907448859
A29393	0.86950534	0.529574434	1	1
A29394	0.935802945	0.90920367	1	1
A29395	1	0.823878452	-1	1
A29396	0.865802464	0.800762096	1	1
A29397	0.861402105	0.842586606	-1	1
A29398	1	0.631109318	1	1
A29399	1	0.775750206	1	1
A29400	0.720945778	0.918412326	-1	1
A29401	0.97856025	0.873250639	1	1
A29402	0.794830752	0.997905218	-1	0.897337065
A29403	0.755814193	0.396648796	1	0.899223421
A29404	1	0.973436076	1	1
A29405	0.820649022	0.459855301	-1	1
A29406	1	0.65998509	1	1
A29407	0.63128863	0.099722958	-1	1
A29408	0.576294598	0.005814483	1	1
A29409	0.914569148	0.937331529	1	1
A29410	0.749016761	0.194173259	-1	0.89942866
A29411	0.854021578	0.807129364	1	1
A29412	0.672511341	0.071848928	-1	1
A29413	0.909430023	0.856613362	1	1
A29414	0.618886984	0.094844332	1	1
A29415	1	0.987898478	-1	0.912178169
A29416	0.861003541	0.766570668	-1	1
A29417	1	0.863863497	1	1
A29418	0.538048278	0.016756867	1	1
A29419	1	0.995710886	-1	1
A29420	1	0.931943154	1	1
A29421	0.798641494	0.666633229	-1	1
A29422	0.797280996	0.367712421	-1	0.894872555
A29423	0.905693547	0.78834247	1	1
A29424	0.898257	0.843604031	-1	0.817140547
A29425	0.707415801	0.108466399	-1	0.900836228
A29426	0.746845933	0.894092417	1	1
A29427	0.7519186	0.497844041	1	1
A29428	0.680527574	0.513149555	1	0.912051255
A29429	0.960475368	0.983162315	1	1
A29430	0.757665249	0.189413038	-1	0.910540831
A29431	1	0.993027067	-1	1
A29432	0.672953112	0.488303746	1	0.898838268
A29433	0.90234024	0.486389234	1	1
A29434	0.810264741	0.994696802	1	1
A29435	0.766751772	0.178147395	-1	1
A29436	0.790177246	0.757155778	-1	0.806441032
A29437	0.717529356	0.674139235	-1	1
A29438	0.890167798	0.434283113	1	1
A29439	0.94158802	0.931215172	-1	0.927920266
A29440	0.86184592	0.86832319	-1	1
A29441	0.909003659	0.96727351	1	1
A29442	0.873577937	0.669247892	1	1
A29443	1	0.990721385	-1	1
A29444	0.63666738	0.098430619	-1	0.904438105
A29445	0.907300168	0.900335033	1	1
A29446	0.903899616	0.670552748	-1	0.895661249
A29447	0.668993153	0.68052406	-1	0.794591618
A29448	1	0.925531656	-1	1
A29449	0.50180813	0.033676418	1	1
A29450	1	0.993962789	-1	1
A29451	0.657015283	0.095255856	1	1
A29452	0.962088645	0.889003874	1	1
A29453	0.608493958	0.026149075	-1	1
A29454	0.700165183	0.09017445	-1	1
A29455	0.887667591	0.916198527	-1	1
A29456	0.980082625	0.957032897	-1	0.911946637
A29457	0.965602395	0.849944356	1	1
A29458	0.681187952	0.020793346	1	1
A29459	0.701429942	0.208858501	-1	0.926601524
A29460	0.831845355	0.555932523	-1	1
A29461	1	0.714128525	1	1
A29462	0.890123177	0.797304738	1	1
A29463	0.820203685	0.969809908	-1	1
A29464	0.792209627	0.891834714	-1	1
A29465	0.682710545	0.042029888	-1	0.895116717
A29466	0.590808202	0.025998648	1	1
A29467	0.920038713	0.997085761	1	1
A29468	0.883748844	0.972536064	-1	1
A29469	1	0.993715012	1	1
A29470	1	0.603242178	1	0.892911402
A29471	0.652651733	0.025719441	-1	1
A29472	0.871367786	0.670710745	-1	1
A29473	1	0.998332702	1	1
A29474	0.627256243	0.367766761	1	1
A29475	0.863881902	0.745505415	-1	0.903388935
A29476	0.957696565	0.625568754	-1	0.908600211
A29477	0.754709668	0.118730411	-1	0.792657807
A29478	0.642613071	0.358821513	1	1
A29479	0.903189067	0.94903376	1	1
A29480	0.891092913	0.525623839	-1	1
A29481	0.88699692	0.78152397	-1	0.928810105
A29482	0.631687703	0.304690184	1	1
A29483	0.897519994	0.531402167	1	1
A29484	0.652134813	0.241439032	-1	1
A29485	0.784712055	0.505094285	-1	1
A29486	0.672575781	0.764834199	1	0.89824765
A29487	0.898930713	0.691849394	1	1
A29488	0.850005549	0.488190049	-1	1
A29489	1	0.998705504	1	1
A29490	0.907786863	0.921627477	-1	1
A29491	0.631836114	0.373592994	-1	1
A29492	0.65165922	0.378873314	-1	1
A29493	0.913911517	0.996056112	-1	1
A29494	0.853571551	0.622204823	1	1
A29495	0.876140878	0.745203048	1	1
A29496	0.700763651	0.048614471	1	0.797323517
A29497	1	0.952530606	1	1
A29498	0.875245181	0.975154682	1	0.894082967
A29499	1	0.913953233	-1	1
A29500	0.921632771	0.733467836	-1	0.899382207
A30001	1	0.999211524	1	1
A30002	0.840431461	0.962793617	1	1
A30003	1	0.910986985	-1	1
A30004	0.682777876	0.105141924	-1	0.791213182
A30005	0.587105061	0.003048779	1	0.897162086
A30006	0.792329973	0.636794871	1	1
A30007	0.623929367	0.04688675	-1	1
A30008	0.859122965	0.563205963	-1	1
A30009	0.847865781	0.468539004	-1	1
A30010	1	0.999136097	-1	0.928471509
A30011	0.639312408	0.045075279	-1	0.507692238
A30012	1	0.98833069	1	0.898793734
A30013	0.902094425	0.918030848	-1	0.971234
A30014	0.549996516	0.064643254	-1	1
A30015	0.933888573	0.98661982	-1	1
A30016	0.868584575	0.795254944	-1	1
A30017	0.605609783	0.008921313	-1	0.928019284
A30018	1	0.988391428	-1	1
A30019	0.618714936	0.042056053	1	0.484543224
A30020	0.863556323	0.5236894	-1	1
A30021	0.617028239	0.050101947	-1	0.80050137
A30022	0.878695829	0.564830313	1	1
A30023	0.630059296	0.020835142	1	1
A30024	0.766505519	0.203195665	1	1
A30025	0.7304	0.188488878	1	1
A30026	0.733035959	0.776334318	-1	0.902234257
A30027	1	0.884615962	1	1
A30028	0.85774294	0.502398205	1	1
A30029	0.698094934	0.089604251	1	0.768444553
A30030	0.984450442	0.975991497	-1	0.893206441
A30031	0.873730872	0.892507802	1	1
A30032	0.733669831	0.405764122	-1	1
A30033	1	0.762886935	1	1
A30034	1	0.89466069	1	1
A30035	1	0.843845712	-1	0.89573233
A30036	0.716896335	0.145403602	-1	1
A30037	0.772313851	0.697891582	-1	1
A30038	0.592596224	0.029932934	1	0.413391452
A30039	0.610212554	0.358348315	-1	1
A30040	0.670162808	0.240128209	-1	1
A30041	1	0.947089367	1	1
A30042	0.78613329	0.269397837	-1	1
A30043	0.903244926	0.997901639	1	0.900689621
A30044	0.765568225	0.284444492	1	1
A30045	0.60115039	0.269515371	-1	0.897211631
A30046	0.960353663	0.660421478	1	1
A30047	0.82502714	0.913022253	-1	1
A30048	0.694670063	0.180990049	1	1
A30049	1	0.844089341	-1	1
A30050	0.900681049	0.950654903	-1	1
A30051	0.644668035	0.327667339	-1	0.901318351
A30052	0.896667983	0.7615355	1	1
A30053	0.740368405	0.511393985	-1	1
A30054	1	0.934374219	-1	0.71003564
A30055	0.877606674	0.609301309	1	0.894538321
A30056	1	0.905466379	-1	1
A30057	0.707375305	0.02950951	1	0.799904627
A30058	0.633707989	0.199718593	-1	1
A30059	0.728021373	0.605812653	-1	0.816684841
A30060	0.872836089	0.638626418	-1	1
A30061	0.750079677	0.100358826	-1	0.928352818
A30062	0.605093533	0.002518746	1	1
A30063	0.63228689	0.802075481	1	0.898059869
A30064	1	0.935517571	-1	1
A30065	0.767404515	0.40196316	1	1
A30066	0.772261378	0.351831546	-1	1
A30067	0.824043605	0.516552268	1	1
A30068	0.869003055	0.439521884	-1	0.926422731
A30069	0.683100098	0.74124365	-1	1
A30070	1	0.931210489	1	0.895627062
A30071	0.739086894	0.493437428	-1	1
A30072	0.735229592	0.038179222	1	1
A30073	0.875325325	0.684267676	-1	0.896720332
A30074	0.608979899	0.023228899	1	1
A30075	1	0.695866645	1	1
A30076	0.629759044	0.020405739	1	0.947685558
A30077	0.976069661	0.560591346	-1	1
A30078	0.905145637	0.823240917	1	0.88922031
A30079	0.548288433	0.084628639	-1	1
A30080	0.816225589	0.982042107	-1	1
A30081	0.597768227	0.011574411	1	0.692375504
A30082	0.830774754	0.858905144	-1	1
A30083	0.562239757	0.224065841	-1	1
A30084	0.613305202	0.012595113	1	1
A30085	0.900975285	0.973050001	-1	1
A30086	0.984489018	0.911160955	-1	1
A30087	0.768919213	0.2043133	-1	1
A30088	0.568389467	0.072422232	-1	0.919315066
A30089	0.849039349	0.954218249	1	1
A30090	0.911397942	0.981199057	1	1
A30091	0.960633338	0.622466056	1	1
A30092	0.60000716	0.048936922	-1	1
A30093	1	0.870590434	1	0.887469679
A30094	0.55085995	0.098806712	1	0.594404742
A30095	0.86909428	0.824100277	1	1
A30096	0.837177947	0.986108966	-1	1
A30097	0.859061263	0.705202498	-1	0.928163875
A30098	0.7304898	0.380010475	1	0.608660602
A30099	0.884656288	0.911195234	-1	1
A30100	0.700547011	0.142880035	-1	0.704568856
A30101	0.888248328	0.995701548	-1	1
A30102	0.640189122	0.542702343	1	1
A30103	1	0.990696498	1	1
A30104	0.778057754	0.762077172	1	1
A30105	0.613263276	0.179568601	-1	0.926375049
A30106	0.876814291	0.867498445	-1	1
A30107	0.917742283	0.985363295	-1	0.881441601
A30108	0.870405565	0.872651257	1	0.886246254
A30109	0.70835302	0.02800816	1	0.794612213
A30110	0.921365345	0.73950275	-1	0.879993299
A30111	0.944291232	0.299006516	-1	0.92760347
A30112	0.830197164	0.554768685	-1	1
A30113	1	0.931943154	-1	1
A30114	0.896024905	0.793041078	-1	0.90032066
A30115	0.526987208	0.16392412	-1	1
A30116	1	0.925533958	-1	0.808610852
A30117	1	0.97663283	1	1
A30118	0.719467883	0.16443452	-1	0.907768756
A30119	0.819520106	0.567268685	1	1
A30120	0.568890635	0.025009478	-1	1
A30121	0.87172285	0.423365403	1	0.903364557
A30122	0.7666506	0.410782684	-1	0.775111457
A30123	0.79898528	0.713740888	1	1
A30124	0.733844682	0.115994279	-1	0.88951424
A30125	0.848282732	0.692641814	1	1
A30126	0.79980995	0.915443241	-1	0.89986449
A30127	0.860749895	0.963990925	-1	1
A30128	1	0.935876195	1	0.900645498
A30129	1	0.997362212	-1	1
A30130	0.711250917	0.238696487	1	1
A30131	0.647062583	0.481776627	-1	1
A30132	0.857257548	0.987676337	1	1
A30133	0.98047741	0.999762507	1	0.961962979
A30134	0.852427212	0.49893056	-1	1
A30135	1	0.856452408	1	1
A30136	0.874237787	0.729521088	-1	1
